text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
It's so nice to know na may mga sensible pa ding mga tao sa mundo. ?,FALSE,1,#N/A,11/11/2015 23:55:50,FALSE,#N/A,664592400510242816,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juliecabs,0,FALSE,FALSE,#N/A,#N/A
"RT @ALDENophileCLUB: Meng be like: Ikaw na ba si Mr. Right?! Alden be like: May Duda ka pa, Maine? Ay grabe siya...?????? #ALDUB17thWeeksary h…",FALSE,0,#N/A,11/11/2015 23:55:48,FALSE,#N/A,664592393245728768,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dyannescudero_S,189,TRUE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:55:47,FALSE,#N/A,664592387122077697,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VonWerder82,206,TRUE,FALSE,#N/A,#N/A
@WHF_S_O ?????? ?????,FALSE,0,WHF_S_O,11/11/2015 23:55:36,FALSE,664588072244252672,664592340758171648,4036068973,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pa_Pulatus,0,FALSE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:33,FALSE,#N/A,664592331186823169,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",azi21asyel,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:33,FALSE,#N/A,664592329702031361,#N/A,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",pilyangtamad,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:25,FALSE,#N/A,664592296139206656,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KingShomaij,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:22,FALSE,#N/A,664592282755211264,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",edennaldo,717,TRUE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:55:19,FALSE,#N/A,664592269534756866,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SolivenCassy,206,TRUE,FALSE,#N/A,#N/A
"It's day 12345, walang nagbago, naghihintay. Naghihintay pa rin kami. Putek ang tagal ng grade sa PE gusto ko na mag enroll!!!!!",FALSE,2,#N/A,11/11/2015 23:55:18,FALSE,#N/A,664592267882184704,#N/A,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",asdfghjklquen,0,FALSE,FALSE,#N/A,#N/A
"@riostfacade mejo oa naman si Leah ngayon..haha! Pero, like ko pa rin ??????! Pero mas like ko ung abangan..??????#OTWOLLucky",FALSE,1,riostfacade,11/11/2015 23:55:08,FALSE,#N/A,664592223368060928,715956733,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s_nayd,1,FALSE,FALSE,#N/A,#N/A
James Buchanan's Kayla Snider was credited with an assist on the first goal for Pa.,FALSE,1,#N/A,11/11/2015 23:55:03,FALSE,#N/A,664592204858531841,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EdGotwalsPO,0,FALSE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:55:00,FALSE,#N/A,664592189381599235,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",azi21asyel,206,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:54:59,FALSE,#N/A,664592188408528896,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",olajinky,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:54:54,FALSE,#N/A,664592166233235456,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TomihoNisguerra,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:54:54,FALSE,#N/A,664592165633449984,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabrielle_lindo,717,TRUE,FALSE,#N/A,#N/A
#NewKensington #Rain. Basement Leaking? Call Baker's Waterproofing. https://t.co/U7SdRaKiGk https://t.co/P1VhNscjJi,FALSE,0,#N/A,11/11/2015 23:54:51,FALSE,#N/A,664592153646100480,#N/A,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",BakersWaterPAWV,0,FALSE,FALSE,#N/A,#N/A
READOUT: #SecretaryKerry's Meeting with #Israeli Prime Minister #Netanyahu https://t.co/NmawKaRmO2,FALSE,0,#N/A,11/11/2015 23:54:43,FALSE,#N/A,664592120536276995,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",StateDeptPress,2,FALSE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:54:36,FALSE,#N/A,664592091494932480,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rose_quillen,40,TRUE,FALSE,#N/A,#N/A
@FallingLopez @AndreitaCRR desnuquela cual gallina pa sancocho!,FALSE,0,FallingLopez,11/11/2015 23:54:34,FALSE,664591886196305920,664592081042718724,1483543706,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",S_Pilonieta,0,FALSE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:54:29,FALSE,#N/A,664592061887348736,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mjoyz23,206,TRUE,FALSE,#N/A,#N/A
"@Anthea_PA Yes, let's go.",FALSE,0,Anthea_PA,11/11/2015 23:54:20,FALSE,664591541227413505,664592024893587456,1419683232,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter Pro for Android</a>",BachelorWatson,0,FALSE,FALSE,#N/A,#N/A
RT @niklassvensson: På taket till konferensbyggnaden här på Malta intervjuas just nu FN:s Jan Eliasson. @ Mediterranean… https://t.co/xzyn8…,FALSE,0,#N/A,11/11/2015 23:54:20,FALSE,#N/A,664592024532832256,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",demba1930,1,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:54:19,FALSE,#N/A,664592019361280000,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",victoriaauditor,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:54:17,FALSE,#N/A,664592009152372738,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",florence240379,717,TRUE,FALSE,#N/A,#N/A
"RT @gustafgothberg: (M):s förslag om direktavvisning vid gränsen är inte bara ogenomförbar, strider mot den europatanke som Bildt införde i…",FALSE,0,#N/A,11/11/2015 23:54:05,FALSE,#N/A,664591959022034944,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OliverRosengren,5,TRUE,FALSE,#N/A,#N/A
"@Haku_cs7 
????KNDT
?????????/???/???
????????????????
???????????????????????
????????????
?S??????????????w",FALSE,0,pa_puru032,11/11/2015 23:54:04,FALSE,664589563000524800,664591956723544064,347941194,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pa_puru032,1,FALSE,FALSE,#N/A,#N/A
